project,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth
UnivOfMinnesota,min,Ref,REF-6,REF-6-1,1,esm1,0,-8.1,44.7960390636034,standard,0-10 cm,0-8.1 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-1,1,esm2,0,-8.17463953397471,45.6921210421366,standard,0-10 cm,0-8.2 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-2,2,esm1,-8.1,-24.5,71.6847097576273,standard,10-30 cm,8.1-24.5 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-2,2,esm2,-8.17463953397471,-24.5941316543895,74.43906404193,standard,10-30 cm,8.2-24.6 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-3,3,esm1,-24.5,-44.4,86.5519031468564,standard,30-50 cm,24.5-44.4 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-3,3,esm2,-24.5941316543895,-44.5120305200388,87.4555026039322,standard,30-50 cm,24.6-44.5 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-4,4,esm1,-44.4,-69.9,63.9439692022311,standard,50-75 cm,44.4-69.9 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-4,4,esm2,-44.5120305200388,-70.2179087419723,61.0240617399845,standard,50-75 cm,44.5-70.2 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-5,5,esm1,-69.9,-90.2,28.1563411194582,standard,75-100 cm,69.9-90.2 cm
UnivOfMinnesota,min,Ref,REF-6,REF-6-5,5,esm2,-70.2179087419723,-90.0160101308513,29.3361661738197,standard,75-100 cm,70.2-90 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-1,1,esm1,0,-10,37.201153331219,standard,0-10 cm,0-10 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-1,1,esm2,0,-10,37.201153331219,standard,0-10 cm,0-10 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-2,2,esm1,-10,-30,63.2345138274644,standard,10-30 cm,10-30 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-2,2,esm2,-10,-30.2098452901016,64.2068328513325,standard,10-30 cm,10-30.2 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-3,3,esm1,-30,-48.3,68.6147275162155,standard,30-50 cm,30-48.3 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-3,3,esm2,-30.2098452901016,-49.7915045004937,69.5522840138618,standard,30-50 cm,30.2-49.8 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-4,4,esm1,-48.3,-70,86.3465412891225,standard,50-75 cm,48.3-70 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-4,4,esm2,-49.7915045004937,-70.2084187073774,92.8419391738835,standard,50-75 cm,49.8-70.2 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-5,5,esm1,-70,-88.6,44.5119056473671,standard,75-100 cm,70-88.6 cm
UnivOfMinnesota,min,Ref,REF-7,REF-7-5,5,esm2,-70.2084187073774,-90.8362204818382,43.2270866400145,standard,75-100 cm,70.2-90.8 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-1,1,esm1,0,-8.9,41.2905138990267,standard,0-10 cm,0-8.9 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-1,1,esm2,0,-9.01333173368229,41.7505676959979,standard,0-10 cm,0-9 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-2,2,esm1,-8.9,-25,70.9205147299847,standard,10-30 cm,8.9-25 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-2,2,esm2,-9.01333173368229,-25.1313064469478,74.1826662680262,standard,10-30 cm,9-25.1 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-3,3,esm1,-25,-43.5,69.7321877145252,standard,30-50 cm,25-43.5 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-3,3,esm2,-25.1313064469478,-43.7903641282548,68.8409512079826,standard,30-50 cm,25.1-43.8 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-4,4,esm1,-43.5,-66.7,66.4855552626339,standard,50-75 cm,43.5-66.7 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-4,4,esm2,-43.7903641282548,-66.9568075007047,65.8213825149199,standard,50-75 cm,43.8-67 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-5,5,esm1,-66.7,-88,29.1664625269001,standard,75-100 cm,66.7-88 cm
UnivOfMinnesota,min,Ref,REF-8,REF-8-5,5,esm2,-66.9568075007047,-89.0099246071766,39.9614006184862,standard,75-100 cm,67-89 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-1,1,esm1,0,-9.1,40.3401719801378,standard,0-10 cm,0-9.1 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-1,1,esm2,0,-9.27772285509785,41.2151659973355,standard,0-10 cm,0-9.3 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-2,2,esm1,-9.1,-26.3,62.8862470420714,standard,10-30 cm,9.1-26.3 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-2,2,esm2,-9.27772285509785,-26.4755277809023,62.4185219938106,standard,10-30 cm,9.3-26.5 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-3,3,esm1,-26.3,-46,68.6413093385482,standard,30-50 cm,26.3-46 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-3,3,esm2,-26.4755277809023,-46.4987332963869,71.6239435665522,standard,30-50 cm,26.5-46.5 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-4,4,esm1,-46,-70.2,56.472868927692,standard,50-75 cm,46-70.2 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-4,4,esm2,-46.4987332963869,-70.3387779622177,53.8769171654686,standard,50-75 cm,46.5-70.3 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-5,5,esm1,-70.2,-89.4,11.8875141064261,standard,75-100 cm,70.2-89.4 cm
UnivOfMinnesota,min,Ref,REF-9,REF-9-5,5,esm2,-70.3387779622177,-91.9860852851547,13.5164824915645,standard,75-100 cm,70.3-92 cm
UTRGV,max,Ref,AR2-1,AR2-1-1,1,esm1,0,-12.7,21.2458436508719,standard,0-10 cm,0-12.7 cm
UTRGV,max,Ref,AR2-1,AR2-1-1,1,esm2,0,-12.5334887107215,22.1486314670963,standard,0-10 cm,0-12.5 cm
UTRGV,fd,Ref,AR2-1,AR2-1-1,1,fd,0,-10,18.65188951275,standard,0-10 cm,0-10 cm
UTRGV,max,Ref,AR2-1,AR2-1-2,2,esm1,-12.7,-45.7,37.3209709590781,standard,10-30 cm,12.7-45.7 cm
UTRGV,max,Ref,AR2-1,AR2-1-2,2,esm2,-12.5334887107215,-45.6061457903496,36.352600952744,standard,10-30 cm,12.5-45.6 cm
UTRGV,fd,Ref,AR2-1,AR2-1-2,2,fd,-10,-30,19.214475097199998,standard,10-30 cm,10-30 cm
UTRGV,max,Ref,AR2-1,AR2-1-3,3,esm1,-45.7,-66.4,19.2159499999999,standard,30-50 cm,45.7-66.4 cm
UTRGV,max,Ref,AR2-1,AR2-1-3,3,esm2,-45.6061457903496,-66.3957057844687,21.6025348894409,standard,30-50 cm,45.6-66.4 cm
UTRGV,fd,Ref,AR2-1,AR2-1-3,3,fd,-30,-50,26.37,standard,30-50 cm,30-50 cm
UTRGV,max,Ref,AR2-1,AR2-1-4,4,esm1,-66.4,-91.3,17.4695049999993,standard,50-75 cm,66.4-91.3 cm
UTRGV,max,Ref,AR2-1,AR2-1-4,4,esm2,-66.3957057844687,-91.4113206335113,15.3247077919785,standard,50-75 cm,66.4-91.4 cm
UTRGV,fd,Ref,AR2-1,AR2-1-4,4,fd,-50,-75,20.65,standard,50-75 cm,50-75 cm
UTRGV,max,Ref,AR2-1,AR2-1-5,5,esm1,-91.3,-116.2,13.7410649999986,standard,75-100 cm,91.3-116.2 cm
UTRGV,max,Ref,AR2-1,AR2-1-5,5,esm2,-91.4113206335113,-115.559705883867,13.279011411261,standard,75-100 cm,91.4-115.6 cm
UTRGV,fd,Ref,AR2-1,AR2-1-5,5,fd,-75,-100,15.167000000000002,standard,75-100 cm,75-100 cm
UTRGV,max,Ref,AR2-2,AR2-2-1,1,esm1,0,-10,29.4489525325499,standard,0-10 cm,0-10 cm
UTRGV,max,Ref,AR2-2,AR2-2-1,1,esm2,0,-10,29.44895253255,standard,0-10 cm,0-10 cm
UTRGV,fd,Ref,AR2-2,AR2-2-1,1,fd,0,-10,29.44895253255,standard,0-10 cm,0-10 cm
UTRGV,max,Ref,AR2-2,AR2-2-2,2,esm1,-10,-44.8,60.614648732,standard,10-30 cm,10-44.8 cm
UTRGV,max,Ref,AR2-2,AR2-2-2,2,esm2,-10,-44.9356258745958,61.8716364524151,standard,10-30 cm,10-44.9 cm
UTRGV,fd,Ref,AR2-2,AR2-2-2,2,fd,-10,-30,41.751308732,standard,10-30 cm,10-30 cm
UTRGV,max,Ref,AR2-2,AR2-2-3,3,esm1,-44.8,-65.5,22.2516600000009,standard,30-50 cm,44.8-65.5 cm
UTRGV,max,Ref,AR2-2,AR2-2-3,3,esm2,-44.9356258745958,-65.372102465045,21.0825738253022,standard,30-50 cm,44.9-65.4 cm
UTRGV,fd,Ref,AR2-2,AR2-2-3,3,fd,-30,-50,25.490999999999996,standard,30-50 cm,30-50 cm
UTRGV,max,Ref,AR2-2,AR2-2-4,4,esm1,-65.5,-90.4,24.9172000000015,standard,50-75 cm,65.5-90.4 cm
UTRGV,max,Ref,AR2-2,AR2-2-4,4,esm2,-65.372102465045,-90.5850434459215,24.892739668188,standard,50-75 cm,65.4-90.6 cm
UTRGV,fd,Ref,AR2-2,AR2-2-4,4,fd,-50,-75,25.2,standard,50-75 cm,50-75 cm
UTRGV,max,Ref,AR2-2,AR2-2-5,5,esm1,-90.4,-115.4,24.7625000000014,standard,75-100 cm,90.4-115.4 cm
UTRGV,max,Ref,AR2-2,AR2-2-5,5,esm2,-90.5850434459215,-114.514645097946,25.3933870094295,standard,75-100 cm,90.6-114.5 cm
UTRGV,fd,Ref,AR2-2,AR2-2-5,5,fd,-75,-100,24.849999999999998,standard,75-100 cm,75-100 cm
UTRGV,max,Ref,AR2-3,AR2-3-1,1,esm1,0,-11.2,53.3268925786321,standard,0-10 cm,0-11.2 cm
UTRGV,max,Ref,AR2-3,AR2-3-1,1,esm2,0,-11.6294604490316,56.0564528520925,standard,0-10 cm,0-11.6 cm
UTRGV,fd,Ref,AR2-3,AR2-3-1,1,fd,0,-10,50.508201981,standard,0-10 cm,0-10 cm
UTRGV,max,Ref,AR2-3,AR2-3-2,2,esm1,-11.2,-32.2,45.5453760295687,standard,10-30 cm,11.2-32.2 cm
UTRGV,max,Ref,AR2-3,AR2-3-2,2,esm2,-11.6294604490316,-31.8058564581781,42.6349662070421,standard,10-30 cm,11.6-31.8 cm
UTRGV,fd,Ref,AR2-3,AR2-3-2,2,fd,-10,-30,46.9781766272,standard,10-30 cm,10-30 cm
UTRGV,max,Ref,AR2-3,AR2-3-3,3,esm1,-32.2,-52.3,14.1111100000003,standard,30-50 cm,32.2-52.3 cm
UTRGV,max,Ref,AR2-3,AR2-3-3,3,esm2,-31.8058564581781,-52.39463692579,13.5583918528188,standard,30-50 cm,31.8-52.4 cm
UTRGV,fd,Ref,AR2-3,AR2-3-3,3,fd,-30,-50,12.598999999999998,standard,30-50 cm,30-50 cm
UTRGV,max,Ref,AR2-3,AR2-3-4,4,esm1,-52.3,-77.3,31.5000000000012,standard,50-75 cm,52.3-77.3 cm
UTRGV,max,Ref,AR2-3,AR2-3-4,4,esm2,-52.39463692579,-77.3532274509626,32.0588319593054,standard,50-75 cm,52.4-77.4 cm
UTRGV,fd,Ref,AR2-3,AR2-3-4,4,fd,-50,-75,31.5,standard,50-75 cm,50-75 cm
UTRGV,max,Ref,AR2-3,AR2-3-5,5,esm1,-77.3,-102.2,26.3334900000008,standard,75-100 cm,77.3-102.2 cm
UTRGV,max,Ref,AR2-3,AR2-3-5,5,esm2,-77.3532274509626,-102.279557660386,25.566583253573,standard,75-100 cm,77.4-102.3 cm
UTRGV,fd,Ref,AR2-3,AR2-3-5,5,fd,-75,-100,26.959,standard,75-100 cm,75-100 cm
UTRGV,max,Ref,AR3-1,AR3-1-1,1,esm1,0,-19.6,72.201727398394,standard,0-10 cm,0-19.6 cm
UTRGV,max,Ref,AR3-1,AR3-1-1,1,esm2,0,-19.5512011897296,68.5729906088877,standard,0-10 cm,0-19.6 cm
UTRGV,fd,Ref,AR3-1,AR3-1-1,1,fd,0,-10,28.175261981050003,standard,0-10 cm,0-10 cm
UTRGV,max,Ref,AR3-1,AR3-1-2,2,esm1,-19.6,-56.2,127.498137535454,standard,10-30 cm,19.6-56.2 cm
UTRGV,max,Ref,AR3-1,AR3-1-2,2,esm2,-19.5512011897296,-55.9922957518197,133.864497080258,standard,10-30 cm,19.6-56 cm
UTRGV,fd,Ref,AR3-1,AR3-1-2,2,fd,-10,-30,91.7218029528,standard,10-30 cm,10-30 cm
UTRGV,max,Ref,AR3-1,AR3-1-3,3,esm1,-56.2,-77.1,33.9415999999981,standard,30-50 cm,56.2-77.1 cm
UTRGV,max,Ref,AR3-1,AR3-1-3,3,esm2,-55.9922957518197,-77.0919396134018,32.0887859942701,standard,30-50 cm,56-77.1 cm
UTRGV,fd,Ref,AR3-1,AR3-1-3,3,fd,-30,-50,69.734,standard,30-50 cm,30-50 cm
UTRGV,max,Ref,AR3-1,AR3-1-4,4,esm1,-77.1,-101.9,39.1068349999973,standard,50-75 cm,77.1-101.9 cm
UTRGV,max,Ref,AR3-1,AR3-1-4,4,esm2,-77.0919396134018,-101.836527602761,39.1049360205323,standard,50-75 cm,77.1-101.8 cm
UTRGV,fd,Ref,AR3-1,AR3-1-4,4,fd,-50,-75,40.599999999999994,standard,50-75 cm,50-75 cm
UTRGV,max,Ref,AR3-1,AR3-1-5,5,esm1,-101.9,-126.8,39.1091849999972,standard,75-100 cm,101.9-126.8 cm
UTRGV,max,Ref,AR3-1,AR3-1-5,5,esm2,-101.836527602761,-124.427877811783,79.6072305603951,standard,75-100 cm,101.8-124.4 cm
UTRGV,fd,Ref,AR3-1,AR3-1-5,5,fd,-75,-100,39.533,standard,75-100 cm,75-100 cm
UTRGV,max,Ref,AR3-2,AR3-2-1,1,esm1,0,-14.6,55.4075745711701,standard,0-10 cm,0-14.6 cm
UTRGV,max,Ref,AR3-2,AR3-2-1,1,esm2,0,-15.3258034684928,56.9521461454467,standard,0-10 cm,0-15.3 cm
UTRGV,fd,Ref,AR3-2,AR3-2-1,1,fd,0,-10,44.60637802265,standard,0-10 cm,0-10 cm
UTRGV,max,Ref,AR3-2,AR3-2-2,2,esm1,-14.6,-47.6,62.7180475754811,standard,10-30 cm,14.6-47.6 cm
UTRGV,max,Ref,AR3-2,AR3-2-2,2,esm2,-15.3258034684928,-47.5632940075901,62.1605978629235,standard,10-30 cm,15.3-47.6 cm
UTRGV,fd,Ref,AR3-2,AR3-2-2,2,fd,-10,-30,46.96172412399999,standard,10-30 cm,10-30 cm
UTRGV,max,Ref,AR3-2,AR3-2-3,3,esm1,-47.6,-68.5,14.7584800000003,standard,30-50 cm,47.6-68.5 cm
UTRGV,max,Ref,AR3-2,AR3-2-3,3,esm2,-47.5632940075901,-68.5600082308763,15.2150620863937,standard,30-50 cm,47.6-68.6 cm
UTRGV,fd,Ref,AR3-2,AR3-2-3,3,fd,-30,-50,30.178999999999995,standard,30-50 cm,30-50 cm
UTRGV,max,Ref,AR3-2,AR3-2-4,4,esm1,-68.5,-93.3,18.5910900000002,standard,50-75 cm,68.5-93.3 cm
UTRGV,max,Ref,AR3-2,AR3-2-4,4,esm2,-68.5600082308763,-93.4174959855451,15.3630856953934,standard,50-75 cm,68.6-93.4 cm
UTRGV,fd,Ref,AR3-2,AR3-2-4,4,fd,-50,-75,15.049999999999999,standard,50-75 cm,50-75 cm
UTRGV,max,Ref,AR3-2,AR3-2-5,5,esm1,-93.3,-118.3,21.9324999999984,standard,75-100 cm,93.3-118.3 cm
UTRGV,max,Ref,AR3-2,AR3-2-5,5,esm2,-93.4174959855451,-117.680980355447,43.9008221808205,standard,75-100 cm,93.4-117.7 cm
UTRGV,fd,Ref,AR3-2,AR3-2-5,5,fd,-75,-100,20.556,standard,75-100 cm,75-100 cm
UTRGV,max,Ref,AR3-3,AR3-3-1,1,esm1,0,-17.8,99.9051348420218,standard,0-10 cm,0-17.8 cm
UTRGV,max,Ref,AR3-3,AR3-3-1,1,esm2,0,-17.4190643981112,98.1261483164997,standard,0-10 cm,0-17.4 cm
UTRGV,fd,Ref,AR3-3,AR3-3-1,1,fd,0,-10,73.69544399125,standard,0-10 cm,0-10 cm
UTRGV,max,Ref,AR3-3,AR3-3-2,2,esm1,-17.8,-54.6,87.150444664027,standard,10-30 cm,17.8-54.6 cm
UTRGV,max,Ref,AR3-3,AR3-3-2,2,esm2,-17.4190643981112,-54.447837325409,90.6181183308502,standard,10-30 cm,17.4-54.4 cm
UTRGV,fd,Ref,AR3-3,AR3-3-2,2,fd,-10,-30,67.20433551480001,standard,10-30 cm,10-30 cm
UTRGV,max,Ref,AR3-3,AR3-3-3,3,esm1,-54.6,-75.5,16.6782000000012,standard,30-50 cm,54.6-75.5 cm
UTRGV,max,Ref,AR3-3,AR3-3-3,3,esm2,-54.447837325409,-75.5089880464768,16.4722456597893,standard,30-50 cm,54.4-75.5 cm
UTRGV,fd,Ref,AR3-3,AR3-3-3,3,fd,-30,-50,42.48499999999999,standard,30-50 cm,30-50 cm
UTRGV,max,Ref,AR3-3,AR3-3-4,4,esm1,-75.5,-100.3,9.9103899999983,standard,50-75 cm,75.5-100.3 cm
UTRGV,max,Ref,AR3-3,AR3-3-4,4,esm2,-75.5089880464768,-100.364344501706,8.43622688720453,standard,50-75 cm,75.5-100.4 cm
UTRGV,fd,Ref,AR3-3,AR3-3-4,4,fd,-50,-75,19.95,standard,50-75 cm,50-75 cm
UTRGV,max,Ref,AR3-3,AR3-3-5,5,esm1,-100.3,-125.3,7.78249999999758,standard,75-100 cm,100.3-125.3 cm
UTRGV,max,Ref,AR3-3,AR3-3-5,5,esm2,-100.364344501706,-122.953886620192,11.4698355314536,standard,75-100 cm,100.4-123 cm
UTRGV,fd,Ref,AR3-3,AR3-3-5,5,fd,-75,-100,10.216,standard,75-100 cm,75-100 cm
UTRGV,max,BAU,AX1-1,AX1-1-1,1,esm1,0,-16.1,31.1839903699301,standard,0-10 cm,0-16.1 cm
UTRGV,max,BAU,AX1-1,AX1-1-1,1,esm2,0,-15.6774838029628,31.3310505407404,standard,0-10 cm,0-15.7 cm
UTRGV,fd,BAU,AX1-1,AX1-1-1,1,fd,0,-10,21.42036459825,standard,0-10 cm,0-10 cm
UTRGV,max,BAU,AX1-1,AX1-1-2,2,esm1,-16.1,-52.8,64.1612620043203,standard,10-30 cm,16.1-52.8 cm
UTRGV,max,BAU,AX1-1,AX1-1-2,2,esm2,-15.6774838029628,-52.7171579135355,64.6745274607187,standard,10-30 cm,15.7-52.7 cm
UTRGV,fd,BAU,AX1-1,AX1-1-2,2,fd,-10,-30,32.011887776,standard,10-30 cm,10-30 cm
UTRGV,max,BAU,AX1-1,AX1-1-3,3,esm1,-52.8,-73.7,30.7230000000012,standard,30-50 cm,52.8-73.7 cm
UTRGV,max,BAU,AX1-1,AX1-1-3,3,esm2,-52.7171579135355,-73.6686153954631,30.8381754175954,standard,30-50 cm,52.7-73.7 cm
UTRGV,fd,BAU,AX1-1,AX1-1-3,3,fd,-30,-50,37.797,standard,30-50 cm,30-50 cm
UTRGV,max,BAU,AX1-1,AX1-1-4,4,esm1,-73.7,-98.5,35.7002749999974,standard,50-75 cm,73.7-98.5 cm
UTRGV,max,BAU,AX1-1,AX1-1-4,4,esm2,-73.6686153954631,-98.6310007988731,34.9494342840094,standard,50-75 cm,73.7-98.6 cm
UTRGV,fd,BAU,AX1-1,AX1-1-4,4,fd,-50,-75,36.75,standard,50-75 cm,50-75 cm
UTRGV,max,BAU,AX1-1,AX1-1-5,5,esm1,-98.5,-123.5,35.728749999997,standard,75-100 cm,98.5-123.5 cm
UTRGV,max,BAU,AX1-1,AX1-1-5,5,esm2,-98.6310007988731,-121.501262865562,41.8067000499045,standard,75-100 cm,98.6-121.5 cm
UTRGV,fd,BAU,AX1-1,AX1-1-5,5,fd,-75,-100,35.933,standard,75-100 cm,75-100 cm
UTRGV,max,BAU,AX1-2,AX1-2-1,1,esm1,0,-13.1,43.7314870389,standard,0-10 cm,0-13.1 cm
UTRGV,max,BAU,AX1-2,AX1-2-1,1,esm2,0,-12.941963145485,43.9089507830236,standard,0-10 cm,0-12.9 cm
UTRGV,fd,BAU,AX1-2,AX1-2-1,1,fd,0,-10,32.5465215671,standard,0-10 cm,0-10 cm
UTRGV,max,BAU,AX1-2,AX1-2-2,2,esm1,-13.1,-42.6,91.8026320881997,standard,10-30 cm,13.1-42.6 cm
UTRGV,max,BAU,AX1-2,AX1-2-2,2,esm2,-12.941963145485,-42.3143176374579,92.2745558456956,standard,10-30 cm,12.9-42.3 cm
UTRGV,fd,BAU,AX1-2,AX1-2-2,2,fd,-10,-30,72.16106756,standard,10-30 cm,10-30 cm
UTRGV,max,BAU,AX1-2,AX1-2-3,3,esm1,-42.6,-63.2,46.9332699999999,standard,30-50 cm,42.6-63.2 cm
UTRGV,max,BAU,AX1-2,AX1-2-3,3,esm2,-42.3143176374579,-63.2982384519739,46.9807461206927,standard,30-50 cm,42.3-63.3 cm
UTRGV,fd,BAU,AX1-2,AX1-2-3,3,fd,-30,-50,48.931,standard,30-50 cm,30-50 cm
UTRGV,max,BAU,AX1-2,AX1-2-4,4,esm1,-63.2,-88.1,53.3103750000002,standard,50-75 cm,63.2-88.1 cm
UTRGV,max,BAU,AX1-2,AX1-2-4,4,esm2,-63.2982384519739,-88.2141679622379,53.0883893137777,standard,50-75 cm,63.3-88.2 cm
UTRGV,fd,BAU,AX1-2,AX1-2-4,4,fd,-50,-75,54.599999999999994,standard,50-75 cm,50-75 cm
UTRGV,max,BAU,AX1-2,AX1-2-5,5,esm1,-88.1,-113.1,51.2937499999993,standard,75-100 cm,88.1-113.1 cm
UTRGV,max,BAU,AX1-2,AX1-2-5,5,esm2,-88.2141679622379,-112.742646119425,49.3466687123309,standard,75-100 cm,88.2-112.7 cm
UTRGV,fd,BAU,AX1-2,AX1-2-5,5,fd,-75,-100,51.955000000000005,standard,75-100 cm,75-100 cm
UTRGV,max,BAU,AX1-3,AX1-3-1,1,esm1,0,-14.5,39.2511319645499,standard,0-10 cm,0-14.5 cm
UTRGV,max,BAU,AX1-3,AX1-3-1,1,esm2,0,-14.2287135503553,40.5296384649795,standard,0-10 cm,0-14.2 cm
UTRGV,fd,BAU,AX1-3,AX1-3-1,1,fd,0,-10,28.83293027955,standard,0-10 cm,0-10 cm
UTRGV,max,BAU,AX1-3,AX1-3-2,2,esm1,-14.5,-48,67.7926169150006,standard,10-30 cm,14.5-48 cm
UTRGV,max,BAU,AX1-3,AX1-3-2,2,esm2,-14.2287135503553,-48.0426423562404,65.688273860502,standard,10-30 cm,14.2-48 cm
UTRGV,fd,BAU,AX1-3,AX1-3-2,2,fd,-10,-30,46.3031186,standard,10-30 cm,10-30 cm
UTRGV,max,BAU,AX1-3,AX1-3-3,3,esm1,-48,-68.9,59.9051000000009,standard,30-50 cm,48-68.9 cm
UTRGV,max,BAU,AX1-3,AX1-3-3,3,esm2,-48.0426423562404,-68.8709212649727,60.036959854546,standard,30-50 cm,48-68.9 cm
UTRGV,fd,BAU,AX1-3,AX1-3-3,3,fd,-30,-50,35.452999999999996,standard,30-50 cm,30-50 cm
UTRGV,max,BAU,AX1-3,AX1-3-4,4,esm1,-68.9,-93.7,56.5566549999995,standard,50-75 cm,68.9-93.7 cm
UTRGV,max,BAU,AX1-3,AX1-3-4,4,esm2,-68.8709212649727,-93.8620615272351,62.8670980802618,standard,50-75 cm,68.9-93.9 cm
UTRGV,fd,BAU,AX1-3,AX1-3-4,4,fd,-50,-75,74.55,standard,50-75 cm,50-75 cm
UTRGV,max,BAU,AX1-3,AX1-3-5,5,esm1,-93.7,-118.7,42.8037499999991,standard,75-100 cm,93.7-118.7 cm
UTRGV,max,BAU,AX1-3,AX1-3-5,5,esm2,-93.8620615272351,-117.781384834717,-22.4803388674648,standard,75-100 cm,93.9-117.8 cm
UTRGV,fd,BAU,AX1-3,AX1-3-5,5,fd,-75,-100,49.153,standard,75-100 cm,75-100 cm
UTRGV,max,BAU,AX2-1,AX2-1-1,1,esm1,0,-16.9,30.4390489753501,standard,0-10 cm,0-16.9 cm
UTRGV,max,BAU,AX2-1,AX2-1-1,1,esm2,0,-21.2843532199382,30.6311316640227,standard,0-10 cm,0-21.3 cm
UTRGV,fd,BAU,AX2-1,AX2-1-1,1,fd,0,-10,16.78607849475,standard,0-10 cm,0-10 cm
UTRGV,max,BAU,AX2-1,AX2-1-2,2,esm1,-16.9,-51,61.3788569993992,standard,10-30 cm,16.9-51 cm
UTRGV,max,BAU,AX2-1,AX2-1-2,2,esm2,-21.2843532199382,-51.1441570538974,61.4051315200602,standard,10-30 cm,21.3-51.1 cm
UTRGV,fd,BAU,AX2-1,AX2-1-2,2,fd,-10,-30,39.57382748,standard,10-30 cm,10-30 cm
UTRGV,max,BAU,AX2-1,AX2-1-3,3,esm1,-51,-71.9,30.7230000000012,standard,30-50 cm,51-71.9 cm
UTRGV,max,BAU,AX2-1,AX2-1-3,3,esm2,-51.1441570538974,-72.2255010086573,31.7751736764375,standard,30-50 cm,51.1-72.2 cm
UTRGV,fd,BAU,AX2-1,AX2-1-3,3,fd,-30,-50,33.988,standard,30-50 cm,30-50 cm
UTRGV,max,BAU,AX2-1,AX2-1-4,4,esm1,-71.9,-96.8,28.7851200000022,standard,50-75 cm,71.9-96.8 cm
UTRGV,max,BAU,AX2-1,AX2-1-4,4,esm2,-72.2255010086573,-96.7875045427864,28.3024318482217,standard,50-75 cm,72.2-96.8 cm
UTRGV,fd,BAU,AX2-1,AX2-1-4,4,fd,-50,-75,36.75,standard,50-75 cm,50-75 cm
UTRGV,max,BAU,AX2-1,AX2-1-5,5,esm1,-96.8,-121.7,25.0157850000035,standard,75-100 cm,96.8-121.7 cm
UTRGV,max,BAU,AX2-1,AX2-1-5,5,esm2,-96.7875045427864,-121.821230571234,9.01372486354873,standard,75-100 cm,96.8-121.8 cm
UTRGV,fd,BAU,AX2-1,AX2-1-5,5,fd,-75,-100,27.443,standard,75-100 cm,75-100 cm
UTRGV,max,BAU,AX2-2,AX2-2-1,1,esm1,0,-15.5,25.4462913889001,standard,0-10 cm,0-15.5 cm
UTRGV,max,BAU,AX2-2,AX2-2-1,1,esm2,0,-15.0539734108832,24.8717292411948,standard,0-10 cm,0-15.1 cm
UTRGV,fd,BAU,AX2-2,AX2-2-1,1,fd,0,-10,14.347522897649998,standard,0-10 cm,0-10 cm
UTRGV,max,BAU,AX2-2,AX2-2-2,2,esm1,-15.5,-49.3,56.9693996587492,standard,10-30 cm,15.5-49.3 cm
UTRGV,max,BAU,AX2-2,AX2-2-2,2,esm2,-15.0539734108832,-49.3050885848571,57.6431358080028,standard,10-30 cm,15.1-49.3 cm
UTRGV,fd,BAU,AX2-2,AX2-2-2,2,fd,-10,-30,40.35915815,standard,10-30 cm,10-30 cm
UTRGV,max,BAU,AX2-2,AX2-2-3,3,esm1,-49.3,-70.2,27.3053900000004,standard,30-50 cm,49.3-70.2 cm
UTRGV,max,BAU,AX2-2,AX2-2-3,3,esm2,-49.3050885848571,-70.1524237345019,27.4153212309775,standard,30-50 cm,49.3-70.2 cm
UTRGV,fd,BAU,AX2-2,AX2-2-3,3,fd,-30,-50,28.713999999999995,standard,30-50 cm,30-50 cm
