cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no,dsp_pedon,sand_pct,silt_pct,clay_pct,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,coarse_frag_volume,laydesg_id,hzdesg,hrzdep_t,hrzdep_b,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,estimated_organic_c,c_tot_ncs,soc_pct_mod,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
1038,JoV2-1-1,JoV2-1,1,S2019OR071011,13.8,62.2,24,,0.68,NA,3.575,NA,0.234,68.30837483,0.797263465,0.709050527,0.380344253,NA,0.220155469,0.108550805,NA,6.2,44.3212714,156.363102,0.086397758,22.14335354,286.7089721,NA,-0.036897959,722.7266172,12.81227667,NA,NA,,OR-071-SW-011A-WV-0172-061119,19N03455,10,1038,Ap,0,5,JoV2,1,6/11/2019,-123.049801,45.251054,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,3.575,A,0.68,3.575,10,5,0.9,10.939500000000002
1039,JoV2-1-2,JoV2-1,2,S2019OR071011,14.1,62,23.9,,1.34,NA,2.394,NA,0.183,48.14199904,0.292962778,0.613055556,0.119444444,NA,0.320833333,0.172777778,NA,5.9,18.90174087,355.9012711,27.34828529,34.82312487,218.569697,NA,-0.112158416,520.4586621,9.463076434,NA,NA,,OR-071-SW-011A-WV-0173-061119,19N03456,15,1039,Ap,5,10,JoV2,1,6/11/2019,-123.049801,45.251054,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,2.394,A,1.34,2.394,15,5,0.85,13.633830000000001
1040,JoV2-1-3,JoV2-1,3,S2019OR071011,14.5,60.4,25.1,,1.37,NA,1.5,NA,0.122,33.82857352,0.221103831,0.592171016,0.083287063,NA,0.316768462,0.192115491,NA,5.8,8.486133241,36.02407921,8.645000971,17.01042424,136.2061176,NA,0.48,266.0324782,8.04752696,NA,NA,,OR-071-SW-011A-WV-0174-061119,19N03457,15,1040,Ap,10,25,JoV2,1,6/11/2019,-123.049801,45.251054,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,1.5,A,1.37,1.5,15,15,0.85,26.20125
1041,JoV2-1-4,JoV2-1,4,S2019OR071011,11.9,57.5,30.6,,1.6,NA,0.67,NA,0.063,13.99791255,NA,0.585833333,0.001944444,NA,0.356666667,0.227222222,NA,6.1,2.414219528,6.726787879,3.715168317,35.06500297,79.68316832,NA,5.584953982,391.3078697,1.331304817,NA,NA,,OR-071-SW-011A-WV-0175-061119,19N03458,19,1041,Bt,25,49,JoV2,1,6/11/2019,-123.049801,45.251054,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,0.67,Bt,1.6,0.67,19,24,0.81,20.83968
1042,JoV2-1-5,JoV2-1,5,S2019OR071011,10.4,54.8,34.8,,1.61,NA,0.42,NA,0.045,9.187139936,NA,0.759933315,0.021672687,NA,0.538760767,0.199499861,NA,6.1,1.693571297,2.851485149,2.435175282,162.5292975,73.74257426,NA,-0.614530612,74.02438355,0.904857808,NA,NA,,OR-071-SW-011A-WV-0176-061119,19N03459,15,1042,Bt,49,84,JoV2,1,6/11/2019,-123.049801,45.251054,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,0.42,Bt,1.61,0.42,15,35,0.85,20.11695
1043,JoV2-1-6,JoV2-1,6,S2019OR071011,18.5,45.5,36,,1.32,NA,0.487,NA,0.051,24.12801181,NA,0.503751042,0.10586274,NA,0.190886357,0.207001945,NA,6,1.954939912,8,4.432,68.0159967,119.9582358,NA,1.199524752,97.90179822,1.49551874,NA,NA,,OR-071-SW-011A-WV-0177-061119,19N03460,25,1043,2BC,84,100,JoV2,1,6/11/2019,-123.049801,45.251054,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,0.487,Bt,1.32,0.487,25,16,0.75,7.714079999999999
1044,JoV2-2-1,JoV2-2,1,S2019OR071011,NA,NA,NA,,0.68,NA,2.204,NA,0.177,42.48499345,NA,0.594323873,0.017250974,NA,0.353366722,0.223706177,NA,NA,17.92871344,128.8222244,26.45829165,29.3708866,366.9544554,NA,5.633454545,589.1434551,9.474533219,NA,NA,,OR-071-SW-011B-WV-0178-061119,,NA,1044,Ap,0,5,JoV2,2,6/11/2019,-123.049901,45.250954,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,2.204,A,0.68,2.204,0,5,1,7.493600000000002
1045,JoV2-2-2,JoV2-2,2,S2019OR071011,NA,NA,NA,,1.34,NA,2.209,NA,0.164,45.21760552,NA,0.488333333,0.080277778,NA,0.29,0.118055556,NA,NA,13.78512325,358.6246531,40.15519186,26.59268978,212.7394764,NA,-0.47851883,538.751372,8.293211356,NA,NA,,OR-071-SW-011B-WV-0179-061119,,NA,1045,Ap,5,10,JoV2,2,6/11/2019,-123.049901,45.250954,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,2.209,A,1.34,2.209,0,5,1,14.800300000000002
1046,JoV2-2-3,JoV2-2,3,S2019OR071011,NA,NA,NA,,1.37,NA,1.299,NA,0.106,24.63426456,NA,0.729849917,0.513062813,NA,0.110617009,0.106170094,NA,NA,6.595577385,15.6039604,5.684135472,36.40816327,102.8316055,NA,2.230962688,279.6611456,8.761666578,NA,NA,,OR-071-SW-011B-WV-0180-061119,,NA,1046,Ap,10,25,JoV2,2,6/11/2019,-123.049901,45.250954,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,1.299,A,1.37,1.299,0,15,1,26.69445
1047,JoV2-2-4,JoV2-2,4,S2019OR071011,NA,NA,NA,,1.6,NA,0.761,NA,0.065,12.34056506,NA,0.465,0.018333333,NA,0.145833333,0.300833333,NA,NA,2.829076839,7.838383838,2.534653465,28.12121212,63.10180392,NA,9.469387755,75.59314618,5.430288005,NA,NA,,OR-071-SW-011B-WV-0181-061119,,NA,1047,Bt,25,49,JoV2,2,6/11/2019,-123.049901,45.250954,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,0.761,Bt,1.6,0.761,0,24,1,29.2224
1048,JoV2-2-5,JoV2-2,5,S2019OR071011,NA,NA,NA,,1.61,NA,0.64,NA,0.058,21.95010403,NA,0.620383227,0.101916134,NA,0.236045543,0.28242155,NA,NA,2.670025859,14.08,3.95959596,13.76038415,72.15841584,NA,10.02630385,88.95537113,2.303858592,NA,NA,,OR-071-SW-011B-WV-0182-061119,,NA,1048,Bt,49,84,JoV2,2,6/11/2019,-123.049901,45.250954,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,0.64,Bt,1.61,0.64,0,35,1,36.064
1049,JoV2-2-6,JoV2-2,6,S2019OR071011,NA,NA,NA,,1.32,NA,0.655,NA,0.055,27.33907519,NA,0.555648071,0.135720233,NA,0.240632806,0.179295032,NA,NA,3.158939855,14.08,4.774626263,11.97456829,80.91122995,NA,13.10956383,108.4732255,1.836676347,NA,NA,,OR-071-SW-011B-WV-0183-061119,,NA,1049,2BC,84,100,JoV2,2,6/11/2019,-123.049901,45.250954,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,0.655,Bt,1.32,0.655,0,16,1,13.8336
1050,JoV2-3-1,JoV2-3,1,S2019OR071011,NA,NA,NA,,0.68,NA,2.327,NA,0.182,44.37225976,NA,0.59150236,0.176062205,NA,0.25631769,0.159122466,NA,NA,23.3528547,105.1012735,3.038878582,2.905092159,190.3094107,NA,1.690867862,549.2664524,8.095900054,NA,NA,,OR-071-SW-011C-WV-0184-061119,,NA,1050,Ap,0,5,JoV2,3,6/11/2019,-123.049601,45.251354,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,2.327,A,0.68,2.327,0,5,1,7.9117999999999995
1051,JoV2-3-2,JoV2-3,2,S2019OR071011,NA,NA,NA,,1.34,NA,1.919,NA,0.15,46.33034144,NA,0.556048835,0.206714761,NA,0.167869034,0.181465039,NA,NA,9.946592505,300.0565657,32.22423191,19.40486275,230.1459127,NA,30.92526176,595.2637765,6.649799152,NA,NA,,OR-071-SW-011C-WV-0185-061119,,NA,1051,Ap,5,10,JoV2,3,6/11/2019,-123.049601,45.251354,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,1.919,A,1.34,1.919,0,5,1,12.8573
1052,JoV2-3-3,JoV2-3,3,S2019OR071011,NA,NA,NA,,1.37,NA,1.232,NA,0.099,36.16907145,NA,0.53901694,0.052485421,NA,0.189114135,0.297417384,NA,NA,9.786211799,37.44,11.23376338,38.34198534,124.4,NA,10.86625478,368.480352,6.691807365,NA,NA,,OR-071-SW-011C-WV-0186-061119,,NA,1052,Ap,10,25,JoV2,3,6/11/2019,-123.049601,45.251354,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,1.232,A,1.37,1.232,0,15,1,25.3176
1086,JoV3-1-1,JoV3-1,1,S2019OR053014,13.2,50.6,36.2,,1.11,NA,4.314,NA,0.29,88.97213618,NA,0.545833333,0.365555556,NA,0.175555556,0.004722222,NA,6.3,57.02202358,156.9230769,68.79806061,5.224489796,424.5494949,NA,-3.404162457,814.6998182,11.90209873,NA,NA,,OR-053-SW-014A-WV-0220-070819,19N03474,22,1086,Ap,0,5,JoV3,1,7/8/2019,-123.130763,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,4.314,A,1.11,4.314,22,5,0.78,18.675306000000003
1087,JoV3-1-2,JoV3-1,2,S2019OR053014,12.8,50.5,36.7,,1.28,NA,2.935,NA,0.231,85.86960037,NA,0.833657317,0.435156901,NA,0.309358512,0.089141905,NA,6.2,19.32950897,282.2108235,37.18527246,17.75,266.8494429,NA,-0.760403579,633.1831357,7.067335328,NA,NA,,OR-053-SW-014A-WV-0221-070819,19N03475,22,1087,Ap,5,10,JoV3,1,7/8/2019,-123.130763,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,2.935,A,1.28,2.935,22,5,0.78,14.65152
1088,JoV3-1-3,JoV3-1,3,S2019OR053014,11.9,47.1,41,,1.34,NA,1.834,NA,0.166,55.55160118,NA,0.737295196,0.097195224,NA,0.360455429,0.279644543,NA,6,3.658092968,13.56679668,5.011393939,26.19364612,94.72,NA,-2.276149248,342.6302629,3.615024022,NA,NA,,OR-053-SW-014A-WV-0222-070819,19N03476,22,1088,AB,10,56,JoV3,1,7/8/2019,-123.130763,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,1.834,AB,1.34,1.834,22,46,0.78,88.17725280000002
1089,JoV3-1-4,JoV3-1,4,S2019OR053014,12,46.6,41.4,,1.25,NA,1.308,NA,0.129,32.08653716,NA,0.736666667,0.049166667,NA,0.396388889,0.291111111,NA,6.2,3.609346289,9.338505051,2.680908091,20.67582758,66.08,NA,2.999279712,237.2918998,2.227480023,NA,NA,,OR-053-SW-014A-WV-0223-070819,19N03477,15,1089,Bt,56,74,JoV3,1,7/8/2019,-123.130763,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,1.308,Bt,1.25,1.308,15,18,0.85,25.0155
1090,JoV3-1-5,JoV3-1,5,S2019OR053014,12.5,43.8,43.7,,1.4,NA,0.908,NA,0.103,32.32091241,NA,0.79,0.117777778,NA,0.403611111,0.268611111,NA,6.1,2.400406311,6.804525253,3.327198602,13.15004082,74.75099981,NA,5.6,157.9308784,1.612632545,NA,NA,,OR-053-SW-014A-WV-0224-070819,19N03478,15,1090,Bt,74,100,JoV3,1,7/8/2019,-123.130763,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,0.908,Bt,1.4,0.908,15,26,0.85,28.093519999999994
1091,JoV3-2-1,JoV3-2,1,S2019OR053014,NA,NA,NA,,1.11,NA,3.854,NA,0.26,84.77061022,NA,0.823153803,0.601054969,NA,0.190172127,0.031926707,NA,NA,41.58159277,159.3402062,45.23088576,17.10187019,295.4666667,NA,0.977115444,160.4477051,10.04482653,NA,NA,,OR-053-SW-014B-WV-0225-070819,,NA,1091,Ap,0,5,JoV3,2,7/8/2019,-123.130863,45.037201,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,3.854,A,1.11,3.854,0,5,1,21.3897
1092,JoV3-2-2,JoV3-2,2,S2019OR053014,NA,NA,NA,,1.28,NA,2.601,NA,0.21,74.60782911,NA,0.812170047,0.37649347,NA,0.335370936,0.10030564,NA,NA,13.45045695,217.0419592,23.9477551,87.27272727,409.6065643,NA,15.08116459,524.7074676,6.344284877,NA,NA,,OR-053-SW-014B-WV-0226-070819,,NA,1092,Ap,5,10,JoV3,2,7/8/2019,-123.130863,45.037201,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,2.601,A,1.28,2.601,0,5,1,16.6464
1093,JoV3-2-3,JoV3-2,3,S2019OR053014,NA,NA,NA,,1.34,NA,1.891,NA,0.166,67.21852226,NA,0.850833333,0.266111111,NA,0.511388889,0.073333333,NA,NA,7.435497731,15.92079208,7.76,73.36039604,91.87546049,NA,16.95085714,372.5339727,4.849810883,NA,NA,,OR-053-SW-014B-WV-0227-070819,,NA,1093,AB,10,56,JoV3,2,7/8/2019,-123.130863,45.037201,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,1.891,AB,1.34,1.891,0,46,1,116.56124000000001
1094,JoV3-2-4,JoV3-2,4,S2019OR053014,NA,NA,NA,,1.25,NA,1.114,NA,0.106,32.66336048,NA,0.866944444,0.493611111,NA,0.226388889,0.146944444,NA,NA,2.426341733,3.643564356,2.217511163,74.69387755,59.52,NA,23.27272727,280.1867978,2.865241072,NA,NA,,OR-053-SW-014B-WV-0228-070819,,NA,1094,Bt,56,74,JoV3,2,7/8/2019,-123.130863,45.037201,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,1.114,Bt,1.25,1.114,0,18,1,25.065
1095,JoV3-2-5,JoV3-2,5,S2019OR053014,NA,NA,NA,,1.4,NA,1.03,NA,0.104,34.32441701,NA,0.788611111,0.037222222,NA,0.523611111,0.227777778,NA,NA,3.099194344,6.904850485,3.76,57.19215686,73.64705882,NA,6.703049505,38.68603092,2.54572406,NA,NA,,OR-053-SW-014B-WV-0229-070819,,NA,1095,Bt,74,100,JoV3,2,7/8/2019,-123.130863,45.037201,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,1.03,Bt,1.4,1.03,0,26,1,37.492
1096,JoV3-3-1,JoV3-3,1,S2019OR053014,NA,NA,NA,,1.11,NA,4.314,NA,0.294,90.01877539,NA,0.780216727,0.370936371,NA,0.350097249,0.059183106,NA,NA,43.15392998,178.3592433,51.54286858,135.6877642,250.0681515,NA,5.191243099,794.300816,12.17833455,NA,NA,,OR-053-SW-014C-WV-0230-070819,,NA,1096,Ap,0,5,JoV3,3,7/8/2019,-123.130563,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,4.314,A,1.11,4.314,0,5,1,23.942700000000002
1097,JoV3-3-2,JoV3-3,2,S2019OR053014,NA,NA,NA,,1.28,NA,2.844,NA,0.22,81.01307478,NA,0.820555556,0.266111111,NA,0.421666667,0.132777778,NA,NA,18.63045442,284.4662857,24.68589731,107.7625098,249.8233725,NA,6.415841584,601.855056,8.276662666,NA,NA,,OR-053-SW-014C-WV-0231-070819,,NA,1097,Ap,5,10,JoV3,3,7/8/2019,-123.130563,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,2.844,A,1.28,2.844,0,5,1,18.2016
1098,JoV3-3-3,JoV3-3,3,S2019OR053014,NA,NA,NA,,1.34,NA,1.951,NA,0.169,57.163306,NA,0.642321577,0.442099417,NA,0.120522077,0.079700083,NA,NA,6.504634447,20.24,9.180758076,68.6290101,93.58542574,NA,-21.32298039,272.0358847,4.793799932,NA,NA,,OR-053-SW-014C-WV-0232-070819,,NA,1098,AB,10,56,JoV3,3,7/8/2019,-123.130563,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,1.951,AB,1.34,1.951,0,46,1,120.25964000000002
1099,JoV3-3-4,JoV3-3,4,S2019OR053014,NA,NA,NA,,1.25,NA,1.21,NA,0.12,37.46334488,NA,0.776882467,0.126701862,NA,0.389552654,0.260627952,NA,NA,2.777724164,12.08,3.722772277,58.43657143,82.82352941,NA,2.693877551,116.8273868,3.31842058,NA,NA,,OR-053-SW-014C-WV-0233-070819,,NA,1099,Bt,56,74,JoV3,3,7/8/2019,-123.130563,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,1.21,Bt,1.25,1.21,0,18,1,27.224999999999998
1100,JoV3-3-5,JoV3-3,5,S2019OR053014,NA,NA,NA,,1.4,NA,0.902,NA,0.097,34.74553489,NA,0.798167685,0.095502499,NA,0.548861743,0.153803443,NA,NA,2.596556562,9.877656566,3.555555556,154.16,94.70964706,NA,2.565861386,79.44458178,2.559726797,NA,NA,,OR-047-SW-014C-WV-0234-070819,,NA,1100,Bt,74,100,JoV3,3,7/8/2019,-123.130563,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,NA,NA,0.902,Bt,1.4,0.902,0,26,1,32.8328
1005,JoXT1-1-1,JoXT1-1,1,S2019OR003009,14.7,41.5,43.8,,1.4,NA,3.006,NA,0.224,63.90932919,0.175111418,0.636991982,0.055847387,NA,0.374896323,0.206248272,NA,5.7,6.674527086,21.05641026,2.24,56.42923351,230.922449,NA,34.96,532.802836,7.734374828,NA,NA,,OR-003-SW-009A-WV0139-052919,19N03439,20,1005,Ap,0,5,JoXT1,1,5/29/2019,-123.33523,44.4319,Jory,NA,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,NA,NA,3.006,A,1.4,3.006,20,5,0.8,16.833599999999997
1006,JoXT1-1-2,JoXT1-1,2,S2019OR003009,15,41.3,43.7,,1.23,NA,3.085,NA,0.233,55.60327276,0.259974167,0.7,0.096944444,NA,0.392222222,0.210833333,NA,6.2,7.928677811,21.61976353,11.84084924,35.51905882,188.3988116,NA,29.54059406,565.9488008,7.795477683,NA,NA,,OR-003-SW-009A-WV0140-052919,19N03440,20,1006,Ap,5,10,JoXT1,1,5/29/2019,-123.33523,44.4319,Jory,NA,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,NA,NA,3.085,A,1.23,3.085,20,5,0.8,15.178200000000002
