project,ref_stat,ref_data,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soil_mass_cum,soc_cum,soil_mass,soc,esm_depth,actual_depth
WashingtonState,min,treatment,Ref,PGL9-3,PGL9-3-4,4,esm1,-28.2,-58,5464.00000000004,69.7706548000004,3019.20000000003,25.2146124000007,30-60 cm,28.2-58 cm
WashingtonState,min,treatment,Ref,PGL9-3,PGL9-3-4,4,esm2,-28.4014625266301,-57.5721825500579,5464,70.3097464767692,3018,25.5485624811364,30-60 cm,28.4-57.6 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-1,1,fd,0,-5,566.5175019999999,30.908061874115997,566.5175019999999,30.908061874115997,0-5 cm,0-5 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-2,2,fd,-5,-10,1260.183423,49.08900485964829,693.665921,18.180942985532294,5-10 cm,5-10 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-3,3,fd,-10,-30,4167.127605,123.5963896338173,2906.9441819999997,74.507384774169,10-30 cm,10-30 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-001,IL-019-SW-ARBRTM-001-4,4,fd,-30,-60,8717.177328,164.1011435926553,4550.049723,40.504753958838,30-60 cm,30-60 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-1,1,fd,0,-5,497.18599149999994,28.374404534904997,497.18599149999994,28.374404534904997,0-5 cm,0-5 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-2,2,fd,-5,-10,1094.821756,53.791853599090004,597.6357645,25.417449064185003,5-10 cm,5-10 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-3,3,fd,-10,-30,3801.4519339999997,127.63338032914801,2706.630178,73.841526730058,10-30 cm,10-30 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-002,IL-019-SW-ARBRTM-002-4,4,fd,-30,-60,8350.544038,172.873941153482,4549.092103999999,45.240560824334004,30-60 cm,30-60 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-1,1,fd,0,-5,517.785834,30.350534445744,517.785834,30.350534445744,0-5 cm,0-5 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-2,2,fd,-5,-10,1170.202597,55.637555762861,652.416763,25.287021317117,5-10 cm,5-10 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-3,3,fd,-10,-30,4017.305314,107.685057717326,2847.102717,52.047501954465005,10-30 cm,10-30 cm
Illinois,fd,fd,Ref,IL-019-SW-ARBRTM-003,IL-019-SW-ARBRTM-003-4,4,fd,-30,-60,8893.701707,158.819509462635,4876.396393,51.134451745309,30-60 cm,30-60 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-1,1,fd,0,-5,540.2676931333333,17.591656356114466,540.2676931333333,17.591656356114466,0-5 cm,0-5 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-2,2,fd,-5,-10,1295.1535669,34.9744133713395,754.8858737666667,17.382757015225035,5-10 cm,5-10 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-3,3,fd,-10,-30,4392.416666566667,85.09009133592338,3097.2630996666667,50.11567796458387,10-30 cm,10-30 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-001,IL-019-SW-RTHRML-001-4,4,fd,-30,-60,9142.139092233334,112.51040987488703,4749.722425666667,27.420318538963663,30-60 cm,30-60 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-1,1,fd,0,-5,540.2676931333333,15.180441641660401,540.2676931333333,15.180441641660401,0-5 cm,0-5 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-2,2,fd,-5,-10,1295.1535669,31.70640319016027,754.8858737666667,16.52596154849987,5-10 cm,5-10 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-3,3,fd,-10,-30,4392.416666566667,82.30804235537593,3097.2630996666667,50.601639165215666,10-30 cm,10-30 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-002,IL-019-SW-RTHRML-002-4,4,fd,-30,-60,9142.139092233334,167.96699229057694,4749.722425666667,85.658949935201,30-60 cm,30-60 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-1,1,fd,0,-5,540.2676931333333,21.510217934410534,540.2676931333333,21.510217934410534,0-5 cm,0-5 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-2,2,fd,-5,-10,1295.1535669,46.12251696269894,754.8858737666667,24.612299028288405,5-10 cm,5-10 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-3,3,fd,-10,-30,4392.416666566667,135.4601988429834,3097.2630996666667,89.33768188028446,10-30 cm,10-30 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-003,IL-019-SW-RTHRML-003-4,4,fd,-30,-60,9142.139092233334,179.67338289441673,4749.722425666667,44.21318405143333,30-60 cm,30-60 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-1,1,fd,0,-5,540.2676931333333,12.973988382903867,540.2676931333333,12.973988382903867,0-5 cm,0-5 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-2,2,fd,-5,-10,1295.1535669,27.621038991598503,754.8858737666667,14.647050608694634,5-10 cm,5-10 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-3,3,fd,-10,-30,4392.416666566667,81.06999439476117,3097.2630996666667,53.448955403162664,10-30 cm,10-30 cm
Illinois,fd,fd,SHM,IL-019-SW-RTHRML-004,IL-019-SW-RTHRML-004-4,4,fd,-30,-60,9142.139092233334,112.73284192550616,4749.722425666667,31.662847530745,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-1,1,fd,0,-5,529.8726615,14.0675892901635,529.8726615,14.0675892901635,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-2,2,fd,-5,-10,1318.653828,33.7744979539995,788.7811664999999,19.706908663836,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-3,3,fd,-10,-30,4414.298288,97.59285424262751,3095.6444599999995,63.81835628862801,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-001,IL-115-SW-ETAL-001-4,4,fd,-30,-60,8913.250183999999,161.3526974914015,4498.951896,63.759843248774004,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-1,1,fd,0,-5,504.020048,11.866648010112,504.020048,11.866648010112,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-2,2,fd,-5,-10,1265.4438105,27.315936151236997,761.4237625,15.449288141124999,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-3,3,fd,-10,-30,4403.5776715,77.955969518436,3138.1338610000003,50.640033367199,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-002,IL-115-SW-ETAL-002-4,4,fd,-30,-60,8933.0352895,126.84297139965001,4529.457618,48.887001881214005,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-1,1,fd,0,-5,530.561857,13.512879935933,530.561857,13.512879935933,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-2,2,fd,-5,-10,1242.0427585000002,30.3386917755065,711.4809015000001,16.8258118395735,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-3,3,fd,-10,-30,4315.6303335,87.0048923158495,3073.587575,56.666200540343,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-115-SW-ETAL-003,IL-115-SW-ETAL-003-4,4,fd,-30,-60,9155.1392985,130.2138598210945,4839.508965,43.208967505245,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-1,1,fd,0,-5,509.633624,13.144470430208003,509.633624,13.144470430208003,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-2,2,fd,-5,-10,1338.1101010000002,35.459484338203005,828.4764770000002,22.315013907995002,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-3,3,fd,-10,-30,4488.250937,97.885057721973,3150.140836,62.42557338377,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-001,IL-115-SW-WDFLD-001-4,4,fd,-30,-60,9260.347027,136.976433308879,4772.09609,39.091375586906004,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-1,1,fd,0,-5,463.0882315,14.377037235149,463.0882315,14.377037235149,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-2,2,fd,-5,-10,1220.770471,32.587172179292,757.6822395,18.210134944143,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-3,3,fd,-10,-30,4413.497273,100.39037066019,3192.726802,67.803198480898,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-002,IL-115-SW-WDFLD-002-4,4,fd,-30,-60,9172.00425,148.993643164485,4758.506977,48.603272504295,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-1,1,fd,0,-5,467.04596949999996,12.8731880573285,467.04596949999996,12.8731880573285,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-2,2,fd,-5,-10,1194.709995,31.784448416048,727.6640255,18.9112603587195,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-3,3,fd,-10,-30,4299.629572,98.081461441465,3104.919577,66.297013025417,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-115-SW-WDFLD-003,IL-115-SW-WDFLD-003-4,4,fd,-30,-60,9050.713644,143.185903349753,4751.084072,45.104441908288,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-1,1,fd,0,-5,723.842946,18.612897513444,723.842946,18.612897513444,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-2,2,fd,-5,-10,1668.002454,43.836118769664,944.1595080000001,25.22322125622,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-3,3,fd,-10,-30,4856.814638,109.080661846545,3188.8121839999994,65.244543076881,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-001,IL-147-SW-CRP-001-4,4,fd,-30,-60,9633.428296,160.920526893459,4776.613658,51.83986504691399,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-1,1,fd,0,-5,526.1177289999999,13.055611445135,526.1177289999999,13.055611445135,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-2,2,fd,-5,-10,1295.211855,28.482101424443,769.0941260000001,15.426489979308,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-3,3,fd,-10,-30,4394.154014,80.62378819226599,3098.9421589999997,52.141686767822996,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-002,IL-147-SW-CRP-002-4,4,fd,-30,-60,9041.695425,137.661091310655,4647.541411,57.037303118389005,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-1,1,fd,0,-5,627.8464005,13.550808861991499,627.8464005,13.550808861991499,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-2,2,fd,-5,-10,1443.289024,28.1586480193705,815.4426235,14.607839157379,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-3,3,fd,-10,-30,4713.835806,72.7022529126295,3270.5467820000003,44.543604893259,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-147-SW-CRP-003,IL-147-SW-CRP-003-4,4,fd,-30,-60,9374.421631000001,102.1803406692015,4660.585825,29.478087756572002,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-1,1,fd,0,-5,588.4427175,18.0069355982175,588.4427175,18.0069355982175,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-2,2,fd,-5,-10,1338.009251,39.6888971462385,749.5665335,21.681961548021,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-3,3,fd,-10,-30,4463.286614000001,92.6546082119085,3125.277363,52.96571106566999,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-001,IL-147-SW-TS-001-4,4,fd,-30,-60,9282.938239,122.38920513537948,4819.6516249999995,29.734596923471,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-1,1,fd,0,-5,575.6865304999999,17.2872908243845,575.6865304999999,17.2872908243845,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-2,2,fd,-5,-10,1337.2708985,38.224006685072496,761.5843679999999,20.936715860687997,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-3,3,fd,-10,-30,4563.0447145,105.0989159391545,3225.773816,66.874909254082,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-002,IL-147-SW-TS-002-4,4,fd,-30,-60,9487.5011765,143.5700446967365,4924.456462,38.471128757582,30-60 cm,30-60 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-1,1,fd,0,-5,476.36735450000003,15.734890086489502,476.36735450000003,15.734890086489502,0-5 cm,0-5 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-2,2,fd,-5,-10,1240.5812810000002,37.463020444737495,764.2139265000001,21.728130358247995,5-10 cm,5-10 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-3,3,fd,-10,-30,4574.345284,110.7667681221695,3333.7640030000002,73.303747677432,10-30 cm,10-30 cm
Illinois,fd,fd,BAU,IL-147-SW-TS-003,IL-147-SW-TS-003-4,4,fd,-30,-60,9356.691640000001,149.0962677656015,4782.346356,38.329499643432,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC1-1,KeC1-1-1,1,fd,0,-5,555.119545,12.0460941265,555.119545,12.0460941265,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC1-1,KeC1-1-2,2,fd,-5,-10,1265.4620909999999,25.542602500500003,710.342546,13.496508374000001,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC1-1,KeC1-1-3,3,fd,-10,-30,3809.6082234,62.30092353287,2544.1461324,36.75832103237,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC1-1,KeC1-1-4,4,fd,-30,-60,7802.104356000001,94.68572353187,3992.4961326000002,32.384799999,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC1-2,KeC1-2-1,1,fd,0,-5,634.0464944999999,13.3149763845,634.0464944999999,13.3149763845,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC1-2,KeC1-2-2,2,fd,-5,-10,1290.894108,24.7441248594,656.8476135000001,11.4291484749,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC1-2,KeC1-2-3,3,fd,-10,-30,3905.448967,52.18459362989999,2614.554859,27.440468770499997,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC1-2,KeC1-2-4,4,fd,-30,-60,7866.3628929999995,76.87496424439,3960.913926,24.69037061449,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC1-3,KeC1-3-1,1,fd,0,-5,494.6088835,10.485708330200001,494.6088835,10.485708330200001,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC1-3,KeC1-3-2,2,fd,-5,-10,1085.684039,21.0068460981,591.0751555,10.521137767899999,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC1-3,KeC1-3-3,3,fd,-10,-30,3480.553193,51.14188831668,2394.869154,30.13504221858,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC1-3,KeC1-3-4,4,fd,-30,-60,7306.1896500375,78.39366667244,3825.6364570374994,27.25177835576,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC2-1,KeC2-1-1,1,fd,0,-5,466.9844515,11.06753150055,466.9844515,11.06753150055,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC2-1,KeC2-1-2,2,fd,-5,-10,1037.4509035,20.93660112015,570.466452,9.869069619600001,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC2-1,KeC2-1-3,3,fd,-10,-30,3558.9915479,47.21841588791,2521.5406444,26.28181476776,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC2-1,KeC2-1-4,4,fd,-30,-60,7625.2202919,79.03429019315,4066.228744,31.81587430524,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC2-2,KeC2-2-1,1,fd,0,-5,691.0492915,15.7559238462,691.0492915,15.7559238462,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC2-2,KeC2-2-2,2,fd,-5,-10,1416.738744,27.3669550862,725.6894525,11.61103124,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC2-2,KeC2-2-3,3,fd,-10,-30,4184.5985323,59.30621541415,2767.8597883,31.939260327950002,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC2-2,KeC2-2-4,4,fd,-30,-60,8075.6435743,91.80888004835,3891.045042,32.5026646342,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC2-3,KeC2-3-1,1,fd,0,-5,578.79763,12.096870466999999,578.79763,12.096870466999999,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC2-3,KeC2-3-2,2,fd,-5,-10,1281.247481,22.8443531873,702.4498510000001,10.7474827203,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC2-3,KeC2-3-3,3,fd,-10,-30,3965.6407306,53.67821837466,2684.3932496,30.833865187359997,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC2-3,KeC2-3-4,4,fd,-30,-60,7979.326675800001,94.27391275786,4013.6859452000003,40.595694383200005,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC3-1,KeC3-1-1,1,fd,0,-5,677.8948,25.69221292,677.8948,25.69221292,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC3-1,KeC3-1-2,2,fd,-5,-10,1355.7896,50.977688959999995,677.8948,25.28547604,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC3-1,KeC3-1-3,3,fd,-10,-30,3958.5701924,73.83453891368,2602.7805924,22.85684995368,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC3-1,KeC3-1-4,4,fd,-30,-60,7679.2414043,95.86179646976,3720.6712119,22.02725755608,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC3-2,KeC3-2-1,1,fd,0,-5,658.1630625,8.029589362500001,658.1630625,8.029589362500001,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC3-2,KeC3-2-2,2,fd,-5,-10,1324.21882,14.423724634500001,666.0557575,6.394135272,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC3-2,KeC3-2-3,3,fd,-10,-30,4139.2800207,35.25026650932,2815.0612007,20.826541874820002,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC3-2,KeC3-2-4,4,fd,-30,-60,8030.053305699999,64.55898296942,3890.7732849999998,29.308716460099998,30-60 cm,30-60 cm
KansasState,fd,fd,BAU,KeC3-3,KeC3-3-1,1,fd,0,-5,626.1537995000001,7.70169173385,626.1537995000001,7.70169173385,0-5 cm,0-5 cm
KansasState,fd,fd,BAU,KeC3-3,KeC3-3-2,2,fd,-5,-10,1231.2604125000003,13.934289847750001,605.106613,6.232598113900001,5-10 cm,5-10 cm
KansasState,fd,fd,BAU,KeC3-3,KeC3-3-3,3,fd,-10,-30,3943.0588537000003,39.85286964083,2711.7984412,25.91857979308,10-30 cm,10-30 cm
KansasState,fd,fd,BAU,KeC3-3,KeC3-3-4,4,fd,-30,-60,7905.5955864,66.77527561059,3962.5367327,26.92240596976,30-60 cm,30-60 cm
KansasState,fd,fd,SHM,KeCF1-1,KeCF1-1-1,1,fd,0,-5,747.6136055000001,14.3541812256,747.6136055000001,14.3541812256,0-5 cm,0-5 cm
KansasState,fd,fd,SHM,KeCF1-1,KeCF1-1-2,2,fd,-5,-10,1378.1522355000002,21.2270522926,630.53863,6.872871067,5-10 cm,5-10 cm
KansasState,fd,fd,SHM,KeCF1-1,KeCF1-1-3,3,fd,-10,-30,4234.8254771,42.2197003126,2856.6732416,20.99264802,10-30 cm,10-30 cm
KansasState,fd,fd,SHM,KeCF1-1,KeCF1-1-4,4,fd,-30,-60,7983.0973255,67.47774955744,3748.2718483999997,25.25804924484,30-60 cm,30-60 cm
KansasState,fd,fd,SHM,KeCF1-2,KeCF1-2-1,1,fd,0,-5,637.554359,11.412223026100001,637.554359,11.412223026100001,0-5 cm,0-5 cm
KansasState,fd,fd,SHM,KeCF1-2,KeCF1-2-2,2,fd,-5,-10,1315.449159,18.9368553061,677.8948,7.5246322800000005,5-10 cm,5-10 cm
KansasState,fd,fd,SHM,KeCF1-2,KeCF1-2-3,3,fd,-10,-30,3989.6320182,38.8108491205,2674.1828592,19.8739938144,10-30 cm,10-30 cm
KansasState,fd,fd,SHM,KeCF1-2,KeCF1-2-4,4,fd,-30,-60,7435.8582518,57.6340182928,3446.2262336000003,18.823169172300002,30-60 cm,30-60 cm
KansasState,fd,fd,SHM,KeCF1-3,KeCF1-3-1,1,fd,0,-5,531.44146,10.044243594,531.44146,10.044243594,0-5 cm,0-5 cm
KansasState,fd,fd,SHM,KeCF1-3,KeCF1-3-2,2,fd,-5,-10,1161.103124,17.5372173956,629.661664,7.4929738016,5-10 cm,5-10 cm
KansasState,fd,fd,SHM,KeCF1-3,KeCF1-3-3,3,fd,-10,-30,3617.6507364,40.951125163520004,2456.5476123999997,23.41390776792,10-30 cm,10-30 cm
KansasState,fd,fd,SHM,KeCF1-3,KeCF1-3-4,4,fd,-30,-60,7498.2107446,67.92109057106,3880.5600082,26.969965407540002,30-60 cm,30-60 cm
KansasState,fd,fd,SHM,KeCF3-1,KeCF3-1-1,1,fd,0,-5,649.3934015000001,12.273535288349999,649.3934015000001,12.273535288349999,0-5 cm,0-5 cm
KansasState,fd,fd,SHM,KeCF3-1,KeCF3-1-2,2,fd,-5,-10,1323.3418540000002,19.3499940396,673.9484525,7.0764587512500015,5-10 cm,5-10 cm
KansasState,fd,fd,SHM,KeCF3-1,KeCF3-1-3,3,fd,-10,-30,4086.5588819,42.32598241942,2763.2170278999997,22.97598837982,10-30 cm,10-30 cm
KansasState,fd,fd,SHM,KeCF3-1,KeCF3-1-4,4,fd,-30,-60,8071.1317646,66.92716696778,3984.5728827,24.60118454836,30-60 cm,30-60 cm
KansasState,fd,fd,SHM,KeCF3-2,KeCF3-2-1,1,fd,0,-5,429.713392,7.090270968,429.713392,7.090270968,0-5 cm,0-5 cm
KansasState,fd,fd,SHM,KeCF3-2,KeCF3-2-2,2,fd,-5,-10,1140.932904,14.2735880392,711.219512,7.1833170712,5-10 cm,5-10 cm
KansasState,fd,fd,SHM,KeCF3-2,KeCF3-2-3,3,fd,-10,-30,3753.4149341,37.90721072327,2612.4820301,23.63362268407,10-30 cm,10-30 cm
KansasState,fd,fd,SHM,KeCF3-2,KeCF3-2-4,4,fd,-30,-60,7634.5428223,60.53306207917001,3881.1278882,22.625851355900004,30-60 cm,30-60 cm
KansasState,fd,fd,SHM,KeCF3-3,KeCF3-3-1,1,fd,0,-5,557.3119605,9.084184956149999,557.3119605,9.084184956149999,0-5 cm,0-5 cm
KansasState,fd,fd,SHM,KeCF3-3,KeCF3-3-2,2,fd,-5,-10,1284.3168625,16.426934466349998,727.004902,7.342749510200001,5-10 cm,5-10 cm
KansasState,fd,fd,SHM,KeCF3-3,KeCF3-3-3,3,fd,-10,-30,3298.9436931,30.134925957900002,2014.6268306,13.70799149155,10-30 cm,10-30 cm
KansasState,fd,fd,SHM,KeCF3-3,KeCF3-3-4,4,fd,-30,-60,7122.4336994000005,53.53492212587,3823.4900063,23.39999616797,30-60 cm,30-60 cm
KansasState,fd,fd,Ref,KeN1-1,KeN1-1-1,1,fd,0,-5,576.6052145000001,18.39370634255,576.6052145000001,18.39370634255,0-5 cm,0-5 cm
KansasState,fd,fd,Ref,KeN1-1,KeN1-1-2,2,fd,-5,-10,1200.128116,30.9265166627,623.5229015,12.532810320149999,5-10 cm,5-10 cm
KansasState,fd,fd,Ref,KeN1-1,KeN1-1-3,3,fd,-10,-30,3082.5797103,57.126674188059994,1882.4515943,26.200157525359998,10-30 cm,10-30 cm
KansasState,fd,fd,Ref,KeN1-1,KeN1-1-4,4,fd,-30,-60,6761.3481233,88.2454573127,3678.7684130000002,31.11878312464,30-60 cm,30-60 cm
KansasState,fd,fd,Ref,KeN1-2,KeN1-2-1,1,fd,0,-5,442.8678835,14.92464767395,442.8678835,14.92464767395,0-5 cm,0-5 cm
KansasState,fd,fd,Ref,KeN1-2,KeN1-2-2,2,fd,-5,-10,984.394454,25.21365251345,541.5265704999999,10.2890048395,5-10 cm,5-10 cm
KansasState,fd,fd,Ref,KeN1-2,KeN1-2-3,3,fd,-10,-30,3356.5877711999997,61.17815530359,2372.1933172,35.96450279014,10-30 cm,10-30 cm
KansasState,fd,fd,Ref,KeN1-2,KeN1-2-4,4,fd,-30,-60,6817.8583104,86.09459994951,3461.2705392,24.91644464592,30-60 cm,30-60 cm
KansasState,fd,fd,Ref,KeN1-3,KeN1-3-1,1,fd,0,-5,424.4515955,14.98314132115,424.4515955,14.98314132115,0-5 cm,0-5 cm
KansasState,fd,fd,Ref,KeN1-3,KeN1-3-2,2,fd,-5,-10,1029.5582085,25.996081677750002,605.106613,11.012940356600001,5-10 cm,5-10 cm
KansasState,fd,fd,Ref,KeN1-3,KeN1-3-3,3,fd,-10,-30,3400.3386353,54.31456935319001,2370.7804268,28.318487675440004,10-30 cm,10-30 cm
