project,method_long,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth,ref_data
OregonState,esm1_mean,mean,BAU,WoCT1-1,WoCT1-1-4,4,esm1,-52.7,-80.4,13.4373990000008,standard,50-75 cm,52.7-80.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-1,WoCT1-1-4,4,esm2,-52.770056657014,-80.5122521594968,11.5710605755018,standard,50-75 cm,52.8-80.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-1,WoCT1-1-5,5,esm1,-80.4,-107.9,9.06128200000003,standard,75-100 cm,80.4-107.9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-1,WoCT1-1-5,5,esm2,-80.5122521594968,-107.725890538139,8.02920081677013,standard,75-100 cm,80.5-107.7 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-2,WoCT1-2-1,1,esm1,0,-9.4,22.583156,standard,0-10 cm,0-9.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-2,WoCT1-2-1,1,esm2,0,-9.42350763535246,22.7140446930762,standard,0-10 cm,0-9.4 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-2,WoCT1-2-2,2,esm1,-9.4,-30.9,37.3982299999996,standard,10-30 cm,9.4-30.9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-2,WoCT1-2-2,2,esm2,-9.42350763535246,-30.9961887974821,38.0923084043851,standard,10-30 cm,9.4-31 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-2,WoCT1-2-3,3,esm1,-30.9,-52.7,14.9353799999993,standard,30-50 cm,30.9-52.7 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-2,WoCT1-2-3,3,esm2,-30.9961887974821,-52.770056657014,17.1645683931912,standard,30-50 cm,31-52.8 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-2,WoCT1-2-4,4,esm1,-52.7,-80.4,13.3981039999997,standard,50-75 cm,52.7-80.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-2,WoCT1-2-4,4,esm2,-52.770056657014,-80.5122521594968,10.4103643870621,standard,50-75 cm,52.8-80.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-2,WoCT1-2-5,5,esm1,-80.4,-107.9,9.32610199999959,standard,75-100 cm,80.4-107.9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-2,WoCT1-2-5,5,esm2,-80.5122521594968,-107.725890538139,8.37692407533639,standard,75-100 cm,80.5-107.7 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-3,WoCT1-3-1,1,esm1,0,-9.4,21.436028,standard,0-10 cm,0-9.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-3,WoCT1-3-1,1,esm2,0,-9.42350763535246,21.56895164476,standard,0-10 cm,0-9.4 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-3,WoCT1-3-2,2,esm1,-9.4,-30.9,33.8087819999998,standard,10-30 cm,9.4-30.9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-3,WoCT1-3-2,2,esm2,-9.42350763535246,-30.9961887974821,34.4097327573529,standard,10-30 cm,9.4-31 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-3,WoCT1-3-3,3,esm1,-30.9,-52.7,13.8499379999997,standard,30-50 cm,30.9-52.7 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-3,WoCT1-3-3,3,esm2,-30.9961887974821,-52.770056657014,16.0653841430616,standard,30-50 cm,31-52.8 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-3,WoCT1-3-4,4,esm1,-52.7,-80.4,11.1237019999994,standard,50-75 cm,52.7-80.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-3,WoCT1-3-4,4,esm2,-52.770056657014,-80.5122521594968,7.95155839977879,standard,50-75 cm,52.8-80.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT1-3,WoCT1-3-5,5,esm1,-80.4,-107.9,9.82049600000035,standard,75-100 cm,80.4-107.9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT1-3,WoCT1-3-5,5,esm2,-80.5122521594968,-107.725890538139,11.0891088621328,standard,75-100 cm,80.5-107.7 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-1,WoCT2-1-1,1,esm1,0,-9,22.82102,standard,0-10 cm,0-9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-1,WoCT2-1-1,1,esm2,0,-9.06705304669888,22.8517573246368,standard,0-10 cm,0-9.1 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-1,WoCT2-1-2,2,esm1,-9,-27.1,50.3423700000002,standard,10-30 cm,9-27.1 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-1,WoCT2-1-2,2,esm2,-9.06705304669888,-27.1058053396761,52.5071282669839,standard,10-30 cm,9.1-27.1 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-1,WoCT2-1-3,3,esm1,-27.1,-46.5,27.6236600000012,standard,30-50 cm,27.1-46.5 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-1,WoCT2-1-3,3,esm2,-27.1058053396761,-46.3785446203044,31.6775972737304,standard,30-50 cm,27.1-46.4 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-1,WoCT2-1-4,4,esm1,-46.5,-70.8,24.0164500000015,standard,50-75 cm,46.5-70.8 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-1,WoCT2-1-4,4,esm2,-46.3785446203044,-71.3206458912984,18.0206176574744,standard,50-75 cm,46.4-71.3 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-1,WoCT2-1-5,5,esm1,-70.8,-95.1,14.5070999999989,standard,75-100 cm,70.8-95.1 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-1,WoCT2-1-5,5,esm2,-71.3206458912984,-95.4550974744048,13.4724842458487,standard,75-100 cm,71.3-95.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-2,WoCT2-2-1,1,esm1,0,-9,25.92776,standard,0-10 cm,0-9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-2,WoCT2-2-1,1,esm2,0,-9.06705304669888,26.0223299870137,standard,0-10 cm,0-9.1 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-2,WoCT2-2-2,2,esm1,-9,-27.1,56.2810799999999,standard,10-30 cm,9-27.1 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-2,WoCT2-2-2,2,esm2,-9.06705304669888,-27.1058053396761,57.7925028256764,standard,10-30 cm,9.1-27.1 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-2,WoCT2-2-3,3,esm1,-27.1,-46.5,42.8138600000009,standard,30-50 cm,27.1-46.5 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-2,WoCT2-2-3,3,esm2,-27.1058053396761,-46.3785446203044,46.2703423853013,standard,30-50 cm,27.1-46.4 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-2,WoCT2-2-4,4,esm1,-46.5,-70.8,35.9009499999991,standard,50-75 cm,46.5-70.8 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-2,WoCT2-2-4,4,esm2,-46.3785446203044,-71.3206458912984,37.9827652115436,standard,50-75 cm,46.4-71.3 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-2,WoCT2-2-5,5,esm1,-70.8,-95.1,19.9746000000001,standard,75-100 cm,70.8-95.1 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-2,WoCT2-2-5,5,esm2,-71.3206458912984,-95.4550974744048,16.3447174321792,standard,75-100 cm,71.3-95.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-3,WoCT2-3-1,1,esm1,0,-9,28.22016,standard,0-10 cm,0-9 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-3,WoCT2-3-1,1,esm2,0,-9.06705304669888,28.2987544189901,standard,0-10 cm,0-9.1 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-3,WoCT2-3-2,2,esm1,-9,-27.1,60.1214849999998,standard,10-30 cm,9-27.1 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-3,WoCT2-3-2,2,esm2,-9.06705304669888,-27.1058053396761,62.3419853794149,standard,10-30 cm,9.1-27.1 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-3,WoCT2-3-3,3,esm1,-27.1,-46.5,36.8784299999999,standard,30-50 cm,27.1-46.5 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-3,WoCT2-3-3,3,esm2,-27.1058053396761,-46.3785446203044,41.4288284138693,standard,30-50 cm,27.1-46.4 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-3,WoCT2-3-4,4,esm1,-46.5,-70.8,29.905725000001,standard,50-75 cm,46.5-70.8 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-3,WoCT2-3-4,4,esm2,-46.3785446203044,-71.3206458912984,26.7487311653769,standard,50-75 cm,46.4-71.3 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT2-3,WoCT2-3-5,5,esm1,-70.8,-95.1,15.2725499999994,standard,75-100 cm,70.8-95.1 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT2-3,WoCT2-3-5,5,esm2,-71.3206458912984,-95.4550974744048,12.7281553350074,standard,75-100 cm,71.3-95.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-1,WoCT3-1-1,1,esm1,0,-8.5,19.35225,standard,0-10 cm,0-8.5 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-1,WoCT3-1-1,1,esm2,0,-8.52244818531633,19.3590964151769,standard,0-10 cm,0-8.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-1,WoCT3-1-2,2,esm1,-8.5,-27.2,33.9141059999998,standard,10-30 cm,8.5-27.2 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-1,WoCT3-1-2,2,esm2,-8.52244818531633,-27.4535703613621,39.3758738038323,standard,10-30 cm,8.5-27.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-1,WoCT3-1-3,3,esm1,-27.2,-45.4,12.1080959999998,standard,30-50 cm,27.2-45.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-1,WoCT3-1-3,3,esm2,-27.4535703613621,-45.5360000006309,13.5167902146164,standard,30-50 cm,27.5-45.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-1,WoCT3-1-4,4,esm1,-45.4,-70.7,11.701482000001,standard,50-75 cm,45.4-70.7 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-1,WoCT3-1-4,4,esm2,-45.5360000006309,-69.3185251420517,1.25075211100635,standard,50-75 cm,45.5-69.3 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-1,WoCT3-1-5,5,esm1,-70.7,-98.6,8.1138780000007,standard,75-100 cm,70.7-98.6 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-1,WoCT3-1-5,5,esm2,-69.3185251420517,-98.3600036767029,10.9247740767838,standard,75-100 cm,69.3-98.4 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-2,WoCT3-2-1,1,esm1,0,-8.5,20.2215,standard,0-10 cm,0-8.5 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-2,WoCT3-2-1,1,esm2,0,-8.52244818531633,20.3266248321806,standard,0-10 cm,0-8.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-2,WoCT3-2-2,2,esm1,-8.5,-27.2,32.5823200000002,standard,10-30 cm,8.5-27.2 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-2,WoCT3-2-2,2,esm2,-8.52244818531633,-27.4535703613621,37.2576562756277,standard,10-30 cm,8.5-27.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-2,WoCT3-2-3,3,esm1,-27.2,-45.4,14.1541400000002,standard,30-50 cm,27.2-45.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-2,WoCT3-2-3,3,esm2,-27.4535703613621,-45.5360000006309,15.7672338230386,standard,30-50 cm,27.5-45.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-2,WoCT3-2-4,4,esm1,-45.4,-70.7,13.0773420000003,standard,50-75 cm,45.4-70.7 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-2,WoCT3-2-4,4,esm2,-45.5360000006309,-69.3185251420517,3.81168167508173,standard,50-75 cm,45.5-69.3 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-2,WoCT3-2-5,5,esm1,-70.7,-98.6,8.26007400000032,standard,75-100 cm,70.7-98.6 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-2,WoCT3-2-5,5,esm2,-69.3185251420517,-98.3600036767029,10.418086274397,standard,75-100 cm,69.3-98.4 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-3,WoCT3-3-1,1,esm1,0,-8.5,19.3605,standard,0-10 cm,0-8.5 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-3,WoCT3-3-1,1,esm2,0,-8.52244818531633,19.4521043204018,standard,0-10 cm,0-8.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-3,WoCT3-3-2,2,esm1,-8.5,-27.2,34.2620619999999,standard,10-30 cm,8.5-27.2 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-3,WoCT3-3-2,2,esm2,-8.52244818531633,-27.4535703613621,37.383205321613,standard,10-30 cm,8.5-27.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-3,WoCT3-3-3,3,esm1,-27.2,-45.4,21.9739519999995,standard,30-50 cm,27.2-45.4 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-3,WoCT3-3-3,3,esm2,-27.4535703613621,-45.5360000006309,23.5831560061989,standard,30-50 cm,27.5-45.5 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-3,WoCT3-3-4,4,esm1,-45.4,-70.7,19.4074229999984,standard,50-75 cm,45.4-70.7 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-3,WoCT3-3-4,4,esm2,-45.5360000006309,-69.3185251420517,15.7072827585676,standard,50-75 cm,45.5-69.3 cm,all_data
OregonState,esm1_mean,mean,BAU,WoCT3-3,WoCT3-3-5,5,esm1,-70.7,-98.6,11.0012489999981,standard,75-100 cm,70.7-98.6 cm,all_data
OregonState,esm2_mean,mean,BAU,WoCT3-3,WoCT3-3-5,5,esm2,-69.3185251420517,-98.3600036767029,9.91398442387697,standard,75-100 cm,69.3-98.4 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-1,WoH1-1-1,1,esm1,0,-9.4,44.4945600000001,standard,0-10 cm,0-9.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-1,WoH1-1-1,1,esm2,0,-9.46689521203358,45.1000540803106,standard,0-10 cm,0-9.5 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-1,WoH1-1-2,2,esm1,-9.4,-29.1,40.4554559999998,standard,10-30 cm,9.4-29.1 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-1,WoH1-1-2,2,esm2,-9.46689521203358,-29.1425870797962,39.9497429577007,standard,10-30 cm,9.5-29.1 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-1,WoH1-1-3,3,esm1,-29.1,-48.6,34.0891200000014,standard,30-50 cm,29.1-48.6 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-1,WoH1-1-3,3,esm2,-29.1425870797962,-48.5959662893549,34.7743756912174,standard,30-50 cm,29.1-48.6 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-1,WoH1-1-4,4,esm1,-48.6,-74.6,24.3384200000008,standard,50-75 cm,48.6-74.6 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-1,WoH1-1-4,4,esm2,-48.5959662893549,-74.6626892735373,24.0930541751732,standard,50-75 cm,48.6-74.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-1,WoH1-1-5,5,esm1,-74.6,-101.3,7.43389400000294,standard,75-100 cm,74.6-101.3 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-1,WoH1-1-5,5,esm2,-74.6626892735373,-101.274746659602,6.62420633293561,standard,75-100 cm,74.7-101.3 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-2,WoH1-2-1,1,esm1,0,-9.4,41.722362,standard,0-10 cm,0-9.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-2,WoH1-2-1,1,esm2,0,-9.46689521203358,42.1895843812116,standard,0-10 cm,0-9.5 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-2,WoH1-2-2,2,esm1,-9.4,-29.1,50.2397159999994,standard,10-30 cm,9.4-29.1 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-2,WoH1-2-2,2,esm2,-9.46689521203358,-29.1425870797962,49.9533490358543,standard,10-30 cm,9.5-29.1 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-2,WoH1-2-3,3,esm1,-29.1,-48.6,14.3769600000005,standard,30-50 cm,29.1-48.6 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-2,WoH1-2-3,3,esm2,-29.1425870797962,-48.5959662893549,15.2810286236963,standard,30-50 cm,29.1-48.6 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-2,WoH1-2-4,4,esm1,-48.6,-74.6,11.0487560000015,standard,50-75 cm,48.6-74.6 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-2,WoH1-2-4,4,esm2,-48.5959662893549,-74.6626892735373,9.98493934307378,standard,50-75 cm,48.6-74.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-2,WoH1-2-5,5,esm1,-74.6,-101.3,9.25037699999889,standard,75-100 cm,74.6-101.3 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-2,WoH1-2-5,5,esm2,-74.6626892735373,-101.274746659602,9.22146442718729,standard,75-100 cm,74.7-101.3 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-3,WoH1-3-1,1,esm1,0,-9.4,35.483778,standard,0-10 cm,0-9.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-3,WoH1-3-1,1,esm2,0,-9.46689521203358,35.9837711735131,standard,0-10 cm,0-9.5 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-3,WoH1-3-2,2,esm1,-9.4,-29.1,24.1516239999999,standard,10-30 cm,9.4-29.1 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-3,WoH1-3-2,2,esm2,-9.46689521203358,-29.1425870797962,23.6858338630226,standard,10-30 cm,9.5-29.1 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-3,WoH1-3-3,3,esm1,-29.1,-48.6,10.0526400000002,standard,30-50 cm,29.1-48.6 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-3,WoH1-3-3,3,esm2,-29.1425870797962,-48.5959662893549,10.1558628047622,standard,30-50 cm,29.1-48.6 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-3,WoH1-3-4,4,esm1,-48.6,-74.6,10.5811959999992,standard,50-75 cm,48.6-74.6 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-3,WoH1-3-4,4,esm2,-48.5959662893549,-74.6626892735373,10.5620847140985,standard,50-75 cm,48.6-74.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH1-3,WoH1-3-5,5,esm1,-74.6,-101.3,6.06540099999975,standard,75-100 cm,74.6-101.3 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH1-3,WoH1-3-5,5,esm2,-74.6626892735373,-101.274746659602,5.78115788426061,standard,75-100 cm,74.7-101.3 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-1,WoH2-1-1,1,esm1,0,-7.7,48.7496460000001,standard,0-10 cm,0-7.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-1,WoH2-1-1,1,esm2,0,-7.72069201080526,50.6362992412346,standard,0-10 cm,0-7.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-1,WoH2-1-2,2,esm1,-7.7,-27.4,39.5174519999998,standard,10-30 cm,7.7-27.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-1,WoH2-1-2,2,esm2,-7.72069201080526,-26.8820479508649,39.3773477762666,standard,10-30 cm,7.7-26.9 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-1,WoH2-1-3,3,esm1,-27.4,-47.9,36.3097499999997,standard,30-50 cm,27.4-47.9 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-1,WoH2-1-3,3,esm2,-26.8820479508649,-47.9924153170812,35.7971279808505,standard,30-50 cm,26.9-48 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-1,WoH2-1-4,4,esm1,-47.9,-73.9,18.8011200000021,standard,50-75 cm,47.9-73.9 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-1,WoH2-1-4,4,esm2,-47.9924153170812,-73.8464839968846,18.9265192762191,standard,50-75 cm,48-73.8 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-1,WoH2-1-5,5,esm1,-73.9,-102.4,12.9258479999971,standard,75-100 cm,73.9-102.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-1,WoH2-1-5,5,esm2,-73.8464839968846,-102.682466318081,11.9062828849803,standard,75-100 cm,73.8-102.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-2,WoH2-2-1,1,esm1,0,-7.7,27.339052,standard,0-10 cm,0-7.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-2,WoH2-2-1,1,esm2,0,-7.72069201080526,28.0655538632513,standard,0-10 cm,0-7.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-2,WoH2-2-2,2,esm1,-7.7,-27.4,35.885726,standard,10-30 cm,7.7-27.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-2,WoH2-2-2,2,esm2,-7.72069201080526,-26.8820479508649,36.7333619022449,standard,10-30 cm,7.7-26.9 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-2,WoH2-2-3,3,esm1,-27.4,-47.9,34.3414980000012,standard,30-50 cm,27.4-47.9 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-2,WoH2-2-3,3,esm2,-26.8820479508649,-47.9924153170812,33.7428193594163,standard,30-50 cm,26.9-48 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-2,WoH2-2-4,4,esm1,-47.9,-73.9,23.2502399999984,standard,50-75 cm,47.9-73.9 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-2,WoH2-2-4,4,esm2,-47.9924153170812,-73.8464839968846,23.6314645791734,standard,50-75 cm,48-73.8 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-2,WoH2-2-5,5,esm1,-73.9,-102.4,13.4429759999988,standard,75-100 cm,73.9-102.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-2,WoH2-2-5,5,esm2,-73.8464839968846,-102.682466318081,11.9193831875152,standard,75-100 cm,73.8-102.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-3,WoH2-3-1,1,esm1,0,-7.7,23.961958,standard,0-10 cm,0-7.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-3,WoH2-3-1,1,esm2,0,-7.72069201080526,24.4438122098118,standard,0-10 cm,0-7.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-3,WoH2-3-2,2,esm1,-7.7,-27.4,32.7122339999999,standard,10-30 cm,7.7-27.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-3,WoH2-3-2,2,esm2,-7.72069201080526,-26.8820479508649,36.379432606717,standard,10-30 cm,7.7-26.9 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-3,WoH2-3-3,3,esm1,-27.4,-47.9,30.115818000001,standard,30-50 cm,27.4-47.9 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-3,WoH2-3-3,3,esm2,-26.8820479508649,-47.9924153170812,26.7276510713971,standard,30-50 cm,26.9-48 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-3,WoH2-3-4,4,esm1,-47.9,-73.9,16.6842000000011,standard,50-75 cm,47.9-73.9 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-3,WoH2-3-4,4,esm2,-47.9924153170812,-73.8464839968846,16.8333882227818,standard,50-75 cm,48-73.8 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH2-3,WoH2-3-5,5,esm1,-73.9,-102.4,12.1308659999996,standard,75-100 cm,73.9-102.4 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH2-3,WoH2-3-5,5,esm2,-73.8464839968846,-102.682466318081,11.4128695484012,standard,75-100 cm,73.8-102.7 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-1,WoH3-1-1,1,esm1,0,-8.7,19.494032,standard,0-10 cm,0-8.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-1,WoH3-1-1,1,esm2,0,-8.85819733854651,19.9712491478501,standard,0-10 cm,0-8.9 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-1,WoH3-1-2,2,esm1,-8.7,-26.7,20.5330619999998,standard,10-30 cm,8.7-26.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-1,WoH3-1-2,2,esm2,-8.85819733854651,-26.1936018736975,25.6495837633298,standard,10-30 cm,8.9-26.2 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-1,WoH3-1-3,3,esm1,-26.7,-45.1,19.4707859999994,standard,30-50 cm,26.7-45.1 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-1,WoH3-1-3,3,esm2,-26.1936018736975,-45.1181131579979,13.9037186698667,standard,30-50 cm,26.2-45.1 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-1,WoH3-1-4,4,esm1,-45.1,-70.7,10.1068799999994,standard,50-75 cm,45.1-70.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-1,WoH3-1-4,4,esm2,-45.1181131579979,-70.4828325520683,11.7136878398811,standard,50-75 cm,45.1-70.5 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-1,WoH3-1-5,5,esm1,-70.7,-96.7,10.0591509999994,standard,75-100 cm,70.7-96.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-1,WoH3-1-5,5,esm2,-70.4828325520683,-96.7975435256095,8.45877979547467,standard,75-100 cm,70.5-96.8 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-2,WoH3-2-1,1,esm1,0,-8.7,34.88298,standard,0-10 cm,0-8.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-2,WoH3-2-1,1,esm2,0,-8.85819733854651,35.897535398828,standard,0-10 cm,0-8.9 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-2,WoH3-2-2,2,esm1,-8.7,-26.7,21.6606839999994,standard,10-30 cm,8.7-26.7 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-2,WoH3-2-2,2,esm2,-8.85819733854651,-26.1936018736975,32.5903240037397,standard,10-30 cm,8.9-26.2 cm,all_data
OregonState,esm1_mean,mean,Ref,WoH3-2,WoH3-2-3,3,esm1,-26.7,-45.1,18.6240959999994,standard,30-50 cm,26.7-45.1 cm,all_data
OregonState,esm2_mean,mean,Ref,WoH3-2,WoH3-2-3,3,esm2,-26.1936018736975,-45.1181131579979,6.66969305644879,standard,30-50 cm,26.2-45.1 cm,all_data
